"country","iso3","Month","season_nMonth","nb_size","nb_mean","nb_size_cum","nb_mean_cum","Ave_season_monthly_cases","Ave_season_monthly_cum_cases","Ave_cum_monthly_proportion","Ave_monthly_proportion"
"Aruba","ABW",5,11,0.490993103610434,88,1.0915685469586,798.625000000002,88,798.625,0.943142511624407,0.102520414748544
"Aruba","ABW",6,12,0.367412346316666,51.6249999999999,1.08562056007814,850.25,51.625,850.25,1,0.056857488375593
"Australia","AUS",10,1,2.57829476152192,99.0000000000002,2.57829476152192,99.0000000000002,99,99,0.0795222439224152,0.0795222439224152
"Australia","AUS",11,2,2.67541702144807,94.142857142857,2.54044245336999,193.142857142857,94.1428571428571,193.142857142857,0.154758612360954,0.0752363684385385
"Australia","AUS",12,3,NA,NA,NA,NA,98,291.142857142857,0.227539733983681,0.0727811216227272
"Australia","AUS",1,4,2.01165688067713,175.785714285714,NA,NA,175.785714285714,466.928571428571,0.349852254208848,0.122312520225167
"Australia","AUS",2,5,1.90614903950396,142.142857142857,NA,NA,142.142857142857,609.071428571429,0.446340928028703,0.096488673819855
"Australia","AUS",3,6,2.42804341829654,141.142857142857,2.61889397826693,750.214285714289,141.142857142857,750.214285714286,0.542564082413815,0.0962231543851122
"Australia","AUS",4,7,1.38128774574533,141.785714285715,2.70822946696563,891.999999999998,141.785714285714,892,0.629860101574402,0.0872960191605869
"Australia","AUS",5,8,1.31661560333804,130.571428571428,2.93513207661716,1022.57142857143,130.571428571429,1022.57142857143,0.714464697475022,0.08460459590062
"Australia","AUS",6,9,1.55405215876022,105.857142857143,3.18975634262748,1128.42857142857,105.857142857143,1128.42857142857,0.786490670021111,0.0720259725460887
"Australia","AUS",7,10,1.69632601082081,116.857142857143,3.51977543072303,1245.28571428572,116.857142857143,1245.28571428571,0.870632535019254,0.0841418649981428
"Australia","AUS",8,11,1.60513231469651,87.142857142857,3.75716512278615,1332.42857142857,87.1428571428571,1332.42857142857,0.93547762448772,0.0648450894684667
"Australia","AUS",9,12,NA,NA,4.19896467175184,1406.64285714286,74.2142857142857,1406.64285714286,1,0.0645223755122796
"Bahamas","BHS",4,1,0.201236313948293,88.5,0.201236313948293,88.5,88.5,88.5,0.0370081063553826,0.0370081063553826
"Bahamas","BHS",5,2,0.226810041528621,53.75,0.200320883193523,142.25,53.75,142.25,0.0661796368352789,0.0291715304798962
"Bahamas","BHS",6,3,0.211170872091499,77.75,0.194019890353102,220,77.75,220,0.103326805954999,0.0371471691197203
"Bahamas","BHS",7,4,0.30007574114381,98,0.271156311153894,318,98,318,0.149473650683046,0.0461468447280473
"Bahamas","BHS",8,5,0.288926975462135,294.25,0.28365192642453,612.25,294.25,612.25,0.281897135811992,0.132423485128946
"Bahamas","BHS",9,6,0.297188448441485,463.750000000001,0.29074293729754,1076,463.75,1076,0.512720186584791,0.230823050772799
"Bahamas","BHS",10,7,0.289713480986426,213,0.291677349523262,1289,213,1289,0.625338769503406,0.112618582918615
"Bahamas","BHS",11,8,0.30487299473112,135.25,0.29366115641963,1424.25,135.25,1424.25,0.699337961080078,0.0739991915766722
"Bahamas","BHS",12,9,0.207471431755428,104.5,0.291706899810868,1528.75,104.5,1528.75,0.749828153564899,0.0504901924848211
"Bahamas","BHS",1,10,NA,NA,0.459939139967849,1659.5,130.75,1659.5,0.871115173674589,0.121287020109689
"Bahamas","BHS",2,11,NA,NA,0.481899357827903,1743.5,84,1743.5,0.947897623400366,0.076782449725777
"Bahamas","BHS",3,12,NA,NA,0.490328826683164,1800.5,57,1800.5,1,0.0521023765996344
"Bangladesh","BGD",3,1,0.278377170324369,39,0.278377170324369,39,39,39,0.00326658820409942,0.00326658820409942
"Bangladesh","BGD",4,2,0.218672146919278,59.6666666666666,0.242226812358496,98.6666666666666,59.6666666666667,98.6666666666667,0.00770879448225459,0.00444220627815517
"Bangladesh","BGD",5,3,0.280317086605519,138.733333333334,0.267506194090329,237.4,138.733333333333,237.4,0.0155275050513182,0.00781871056906357
"Bangladesh","BGD",6,4,0.318524764484891,784.933333333331,0.33856007563371,1022.33333333333,784.933333333333,1022.33333333333,0.0409568666350454,0.0254293615837272
"Bangladesh","BGD",7,5,0.333945838526949,4429.6,0.358238883247869,5451.93333333334,4429.6,5451.93333333333,0.154639470797809,0.113682604162763
"Bangladesh","BGD",8,6,0.312425623670385,10641.8666666667,0.333948010696577,16093.8,10641.8666666667,16093.8,0.392027416295735,0.237387945497927
"Bangladesh","BGD",9,7,0.343947940142562,9259.39999999998,0.345490825562549,25353.2000000001,9259.4,25353.2,0.622019872802247,0.229992456506512
"Bangladesh","BGD",10,8,0.327053848675233,8729.80000000001,0.348797140686573,34083.0000000001,8729.8,34083,0.808970969476653,0.186951096674406
"Bangladesh","BGD",11,9,0.251151914494485,7023.26666666667,0.348546272545405,41106.266666667,7023.26666666667,41106.2666666667,0.946296301588752,0.137325332112099
"Bangladesh","BGD",12,10,0.232458956525096,1806.26666666667,0.349455429815619,42912.5333333334,1806.26666666667,42912.5333333333,0.991596257756356,0.0452999561676032
"Bangladesh","BGD",1,11,0.218249311043721,217.533333333333,0.349628767086472,43130.0666666668,217.533333333333,43130.0666666667,0.997692848451565,0.00609659069520891
"Bangladesh","BGD",2,12,0.245872931701066,70.8000000000001,0.34973408058563,43200.8666666665,70.8,43200.8666666667,1,0.00230715154843541
"Barbados","BRB",4,1,1.02584376999482,41.3999999999999,1.02584376999482,41.3999999999999,41.4,41.4,0.0567678896065267,0.0567678896065267
"Barbados","BRB",5,2,1.03176418453945,43.3333333333333,1.05237284187491,84.7333333333332,43.3333333333333,84.7333333333333,0.106391363341054,0.049623473734527
"Barbados","BRB",6,3,0.883519290428957,46.5333333333334,1.03391191188283,131.266666666667,46.5333333333333,131.266666666667,0.165575824757391,0.059184461416337
"Barbados","BRB",7,4,0.781424850024797,47.9333333333333,0.983690155426252,179.2,47.9333333333333,179.2,0.225560654455078,0.0599848296976874
"Barbados","BRB",8,5,0.824716996177389,74.1333333333334,1.02166957356505,253.333333333333,74.1333333333333,253.333333333333,0.296931839713903,0.0713711852588249
"Barbados","BRB",9,6,0.66297474774913,165.466666666667,0.918714508676813,418.8,165.466666666667,418.8,0.420813133322734,0.123881293608831
"Barbados","BRB",10,7,0.779990924820484,148.933333333333,0.961810915928044,567.733333333332,148.933333333333,567.733333333333,0.534911025202217,0.114097891879483
"Barbados","BRB",11,8,0.533478865265579,123.866666666666,0.987692128439408,691.599999999998,123.866666666667,691.6,0.623271592881177,0.08836056767896
"Barbados","BRB",12,9,0.481339557378062,108.666666666667,0.98167287312187,800.266666666666,108.666666666667,800.266666666667,0.701027341949641,0.0777557490684638
"Barbados","BRB",1,10,0.793409170133471,135,1.09676116394715,935.266666666665,135,935.266666666667,0.842269595977292,0.141242254027651
"Barbados","BRB",2,11,0.668768619928216,91.2,1.13918628526835,1026.46666666666,91.2,1026.46666666667,0.937029488807266,0.0947598928299738
"Barbados","BRB",3,12,0.859843982832556,62.3333333333333,1.1538846471111,1088.8,62.3333333333333,1088.8,1,0.0629705111927339
"Belize","BLZ",3,1,1.75678488019109,208.4,1.75678488019109,208.4,208.4,208.4,0.0690030890366573,0.0690030890366573
"Belize","BLZ",4,2,2.2698393351988,146.933333333333,2.04022925886089,355.333333333333,146.933333333333,355.333333333333,0.115074349446883,0.0460712604102256
"Belize","BLZ",5,3,1.94405089278758,183.733333333333,2.16666776706511,539.066666666665,183.733333333333,539.066666666667,0.17082069642486,0.0557463469779768
"Belize","BLZ",6,4,1.90226444832666,243.933333333335,2.21018310426551,783,243.933333333333,783,0.238705620251989,0.0678849238271296
"Belize","BLZ",7,5,1.90420614690144,330.133333333333,2.2288392363612,1113.13333333333,330.133333333333,1113.13333333333,0.331876301699203,0.0931706814472135
"Belize","BLZ",8,6,1.29522315514857,472.333333333334,1.99173825162155,1585.46666666667,472.333333333333,1585.46666666667,0.451482547551458,0.119606245852255
"Belize","BLZ",9,7,1.34814113517953,488.599999999999,1.8621901909025,2074.06666666666,488.6,2074.06666666667,0.572874454801336,0.121391907249878
"Belize","BLZ",10,8,1.40026752963934,482.866666666665,1.8314285732664,2556.93333333333,482.866666666667,2556.93333333333,0.697861498117098,0.124987043315762
"Belize","BLZ",11,9,1.26466625095415,379.666666666667,1.77981877890801,2936.60000000001,379.666666666667,2936.6,0.791760524627819,0.0938990265107211
"Belize","BLZ",12,10,0.901870189644311,239.933333333333,1.76911256503991,3176.53333333333,239.933333333333,3176.53333333333,0.853828765687089,0.0620682410592697
"Belize","BLZ",1,11,1.49121870885375,264.466666666667,1.87218925452798,3441.00000000001,264.466666666667,3441,0.937976532819721,0.0841477671326323
"Belize","BLZ",2,12,1.86966690490013,188.4,1.94284281575882,3629.4,188.4,3629.4,1,0.0620234671802785
"Bhutan","BTN",3,1,0.469830413648727,51.5999999999999,0.469830413648727,51.5999999999999,51.6,51.6,0.0407227877513486,0.0407227877513486
"Bhutan","BTN",4,2,0.492461534458794,53.3000000000001,0.457758067618546,104.9,53.3,104.9,0.0860821893532013,0.0453594016018527
"Bhutan","BTN",5,3,0.506018899176805,41.1,0.450930627609754,146,41.1,146,0.120404065995797,0.0343218766425961
"Bhutan","BTN",6,4,0.516760384393677,56.4,0.449716056929398,202.4,56.4,202.4,0.168771888515413,0.0483678225196158
"Bhutan","BTN",7,5,0.512522698426729,74.2,0.446451166614072,276.6,74.2,276.6,0.235601779451327,0.0668298909359136
"Bhutan","BTN",8,6,0.563488098103426,139,0.509062830795727,415.600000000001,139,415.6,0.359444976632703,0.123843197181377
"Bhutan","BTN",9,7,0.544999310997376,132.5,0.521835062414775,548.099999999999,132.5,548.1,0.471001463512964,0.111556486880261
"Bhutan","BTN",10,8,0.570791766610339,128.5,0.531870802790295,676.6,128.5,676.6,0.585949680766942,0.114948217253978
"Bhutan","BTN",11,9,0.542585392003704,119.5,0.534339142470333,796.1,119.5,796.1,0.68663268541469,0.100683004647748
"Bhutan","BTN",12,10,0.56384466234814,93.6000000000001,0.538400007755229,889.700000000002,93.6,889.7,0.76615902992348,0.0795263445087896
"Bhutan","BTN",1,11,0.465005374617219,61.7000000000001,0.826189101320711,951.4,61.7,951.4,0.920987548968555,0.154828519045075
"Bhutan","BTN",2,12,0.340146066305501,29.5,0.895447189508338,980.900000000001,29.5,980.9,1,0.0790124510314449
"Bolivia","BOL",8,1,3.40787366203061,526.666666666667,3.40787366203061,526.666666666667,526.666666666667,526.666666666667,0.0170580007653192,0.0170580007653192
"Bolivia","BOL",9,2,2.6125715148761,571.066666666665,3.07815188760348,1097.73333333333,571.066666666667,1097.73333333333,0.0344638835586105,0.0174058827932913
"Bolivia","BOL",10,3,3.05833694584322,928.333333333333,3.17900508006317,2026.06666666666,928.333333333333,2026.06666666667,0.0635707643305536,0.0291068807719432
"Bolivia","BOL",11,4,2.92832758777267,1615.93333333333,3.4322145371948,3642,1615.93333333333,3642,0.116508961238942,0.0529381969083882
"Bolivia","BOL",12,5,1.92920355707303,2786.2,2.97770409122955,6428.19999999998,2786.2,6428.2,0.198862255942051,0.0823532947031092
"Bolivia","BOL",1,6,0.900197257640279,7101.53333333332,1.73838797617612,13529.7333333333,7101.53333333333,13529.7333333333,0.325311543866449,0.126449287924398
"Bolivia","BOL",2,7,0.809566053174743,9661.20000000001,1.3092919266917,23190.9333333332,9661.2,23190.9333333333,0.482608304645171,0.157296760778722
"Bolivia","BOL",3,8,1.14928613548946,9803.59999999997,1.33377000062308,32994.5333333334,9803.6,32994.5333333333,0.669796126939283,0.187187822294112
"Bolivia","BOL",4,9,1.57335230847035,7235.93333333333,1.46097367058728,40230.4666666667,7235.93333333333,40230.4666666667,0.833461640545788,0.163665513606505
"Bolivia","BOL",5,10,1.81189274859149,3853.19999999998,1.56989187257884,44083.6666666666,3853.2,44083.6666666667,0.934710709047831,0.101249068502043
"Bolivia","BOL",6,11,1.63636082613904,1410.73333333334,1.6190463884108,45494.4000000001,1410.73333333333,45494.4,0.975085144648714,0.0403744356008829
"Bolivia","BOL",7,12,3.5228853578218,711.666666666667,1.66375800082726,46206.0666666666,711.666666666667,46206.0666666667,1,0.0249148553512864
"Brazil","BRA",10,1,1.85166489418118,34391.0000000002,1.85166489418118,34391.0000000002,34391,34391,0.021190139375297,0.021190139375297
"Brazil","BRA",11,2,1.88178706077312,42456.6666666667,1.93376187250559,76847.6666666664,42456.6666666667,76847.6666666667,0.0461821148217841,0.0249919754464871
"Brazil","BRA",12,3,1.85586747754404,43745.8,2.00276596526429,120593.466666667,43745.8,120593.466666667,0.0714920536722531,0.025309938850469
"Brazil","BRA",1,4,1.30401491167423,193518.400000001,1.58482979601563,314111.866666668,193518.4,314111.866666667,0.164618220816503,0.0931261671442504
"Brazil","BRA",2,5,1.05340171783531,311231.999999998,1.31598392978559,625343.866666665,311232,625343.866666667,0.296015357073191,0.131397136256687
"Brazil","BRA",3,6,1.04784892989561,485426.200000003,1.23415613657885,1110770.06666666,485426.2,1110770.06666667,0.494910500485372,0.198895143412181
"Brazil","BRA",4,7,1.33457477508969,458647,1.29888426933627,1569417.06666665,458647,1569417.06666667,0.705972637586497,0.211062137101126
"Brazil","BRA",5,8,1.34502006580489,311016.066666666,1.34578453879197,1880433.13333333,311016.066666667,1880433.13333333,0.854733870512448,0.148761232925951
"Brazil","BRA",6,9,1.44012561877864,127689.6,1.37004846450859,2008122.73333334,127689.6,2008122.73333333,0.919113614108364,0.0643797435959162
"Brazil","BRA",7,10,2.01742644289947,60110.5999999999,1.39558438821018,2068233.33333333,60110.6,2068233.33333333,0.95394672088881,0.0348331067804453
"Brazil","BRA",8,11,2.19202911210397,40492.1333333332,1.41458084868754,2108725.46666666,40492.1333333333,2108725.46666667,0.978175963807199,0.0242292429183893
"Brazil","BRA",9,12,1.6280492241504,39122.6666666669,1.42699287718075,2147848.13333334,39122.6666666667,2147848.13333333,1,0.0218240361928011
"British Virgin Islands","VGB",4,1,0.451940849060067,6.16666666666667,0.451940849060067,6.16666666666667,6.16666666666667,6.16666666666667,0.0296710062280538,0.0296710062280538
"British Virgin Islands","VGB",5,2,0.655849397400397,16.3333333333333,0.663629945881764,22.5,16.3333333333333,22.5,0.105368001331889,0.0756969951038354
"British Virgin Islands","VGB",6,3,0.401157917970503,6.58333333333333,0.639729986081729,29.0833333333334,6.58333333333333,29.0833333333333,0.133994903792406,0.0286269024605171
"British Virgin Islands","VGB",7,4,0.550904487703221,9.83333333333333,0.652901343403374,38.9166666666667,9.83333333333333,38.9166666666667,0.179798459683261,0.0458035558908549
"British Virgin Islands","VGB",8,5,0.610075605020036,23.1666666666667,0.65909705862038,62.0833333333334,23.1666666666667,62.0833333333333,0.29365197061313,0.113853510929868
"British Virgin Islands","VGB",9,6,0.59974257248724,16.25,0.693378984222482,78.3333333333334,16.25,78.3333333333333,0.380807460102879,0.0871554894897492
"British Virgin Islands","VGB",10,7,0.71998078349389,27.5833333333333,0.697762583996958,105.916666666667,27.5833333333333,105.916666666667,0.522871423284795,0.142063963181916
"British Virgin Islands","VGB",11,8,0.608251700030651,14.8333333333333,0.711957191735276,120.75,14.8333333333333,120.75,0.601946324441233,0.0790749011564383
"British Virgin Islands","VGB",12,9,0.721026985796383,11,0.727671902514329,131.75,11,131.75,0.66370651742799,0.0617601929867567
"British Virgin Islands","VGB",1,10,1.13135175308869,18.25,1.2699220220079,150,18.25,150,0.834121746987984,0.170415229559994
"British Virgin Islands","VGB",2,11,0.914643431350346,8.58333333333333,1.41949347409874,158.583333333334,8.58333333333333,158.583333333333,0.910618011836935,0.0764962648489507
"British Virgin Islands","VGB",3,12,0.995845211696987,10.1666666666667,1.55170432871029,168.75,10.1666666666667,168.75,1,0.0893819881630654
"Brunei","BRN",5,1,0.842192500395616,27.9285714285714,0.842192500395616,27.9285714285714,27.9285714285714,27.9285714285714,0.072233841292826,0.072233841292826
"Brunei","BRN",6,2,0.823086740578605,23.4285714285714,0.834096469720374,51.3571428571429,23.4285714285714,51.3571428571429,0.130981421819086,0.0587475805262595
"Brunei","BRN",7,3,0.943107456643898,29.2142857142857,0.88154465985874,80.5714285714287,29.2142857142857,80.5714285714286,0.208218587701277,0.077237165882191
"Brunei","BRN",8,4,1.03891837646888,34.5714285714286,0.93085977504528,115.142857142857,34.5714285714286,115.142857142857,0.305208263636666,0.0969896759353897
"Brunei","BRN",9,5,1.6770488973163,25.3571428571428,1.03539259231935,140.5,25.3571428571429,140.5,0.38714338878343,0.0819351251467633
"Brunei","BRN",10,6,1.52252576052748,27.6428571428572,1.10652688667122,168.142857142856,27.6428571428571,168.142857142857,0.473789650720224,0.086646261936794
"Brunei","BRN",11,7,1.29177712546951,32.7142857142857,1.15077224002362,200.857142857143,32.7142857142857,200.857142857143,0.566657464516764,0.0928678137965403
"Brunei","BRN",12,8,1.58513502210644,29.8571428571429,1.20333933325089,230.714285714286,29.8571428571429,230.714285714286,0.658405951644579,0.0917484871278155
"Brunei","BRN",1,9,0.902915946353707,36.7857142857143,1.32037855085774,267.5,36.7857142857143,267.5,0.763219062964127,0.104813111319548
"Brunei","BRN",2,10,0.790638105582898,26.9285714285714,1.37541562372168,294.428571428572,26.9285714285714,294.428571428571,0.839628570855337,0.0764095078912094
"Brunei","BRN",3,11,1.11138001062254,23.5714285714286,1.487039872853,318.000000000001,23.5714285714286,318,0.927071676425543,0.087443105570206
"Brunei","BRN",4,12,1.02668625766401,23.1428571428571,1.51077258950578,341.142857142858,23.1428571428571,341.142857142857,1,0.0729283235744571
"Burkina Faso","BFA",5,1,0.125803411778599,461.666666666667,0.125803411778599,461.666666666667,461.666666666667,461.666666666667,0.0120543799286119,0.0120543799286119
"Burkina Faso","BFA",6,2,0.132300720710867,373.666666666667,0.122554945172647,835.333333333335,373.666666666667,835.333333333333,0.0232776459844338,0.0112232660558219
"Burkina Faso","BFA",7,3,0.234713306495345,632.166666666667,0.208738857508406,1467.5,632.166666666667,1467.5,0.0434697135241464,0.0201920675397126
"Burkina Faso","BFA",8,4,0.20970415246627,2708.83333333334,0.206820725341268,4176.33333333334,2708.83333333333,4176.33333333333,0.0988987014906008,0.0554289879664544
"Burkina Faso","BFA",9,5,0.185756366278851,8069.33333333333,0.190241589462092,12245.6666666667,8069.33333333333,12245.6666666667,0.200526173781411,0.10162747229081
"Burkina Faso","BFA",10,6,0.347430375906174,21801.5,0.346309620968473,34047.1666666667,21801.5,34047.1666666667,0.610360295438778,0.409834121657367
"Burkina Faso","BFA",11,7,0.305755871418558,13433.6666666667,0.338913260413815,47480.8333333334,13433.6666666667,47480.8333333333,0.809538193313462,0.199177897874685
"Burkina Faso","BFA",12,8,0.344675870798073,4515,0.339839239683955,51995.8333333334,4515,51995.8333333333,0.892042015367215,0.0825038220537524
"Burkina Faso","BFA",1,9,0.247590037359955,1921,0.341434957714247,53916.8333333334,1921,53916.8333333333,0.933043947195784,0.0410019318285694
"Burkina Faso","BFA",2,10,0.236928864139155,1307.33333333333,0.342035019892457,55224.1666666667,1307.33333333333,55224.1666666667,0.958401428743729,0.0253574815479449
"Burkina Faso","BFA",3,11,0.250054213243122,872,0.343730598559135,56096.1666666669,872,56096.1666666667,0.983860389809401,0.0254589610656718
"Burkina Faso","BFA",4,12,0.247878161195075,762.500000000001,0.344163413005281,56858.6666666668,762.5,56858.6666666667,1,0.0161396101905991
"Cambodia","KHM",2,1,0.719981102734446,389.666666666666,0.719981102734446,389.666666666666,389.666666666667,389.666666666667,0.0233509736744841,0.0233509736744841
"Cambodia","KHM",3,2,0.687236270437405,508.133333333333,0.671311579643965,897.800000000003,508.133333333333,897.8,0.0503490642656403,0.0269980905911561
"Cambodia","KHM",4,3,1.07517639381029,638.933333333332,1.08061695301484,1536.73333333333,638.933333333333,1536.73333333333,0.0800724321811105,0.0297233679154703
"Cambodia","KHM",5,4,1.2870179598645,1335,1.36257120424915,2871.73333333332,1335,2871.73333333333,0.143769918501294,0.0636974863201834
"Cambodia","KHM",6,5,0.984689176608795,3187.39999999999,1.20621302812565,6059.13333333331,3187.4,6059.13333333333,0.277488816249648,0.133718897748354
"Cambodia","KHM",7,6,1.13647143849363,4028.46666666667,1.24172588017602,10087.6,4028.46666666667,10087.6,0.458002130935938,0.180513314686289
"Cambodia","KHM",8,7,1.72413144340538,3226.93333333334,1.38728237193469,13314.5333333333,3226.93333333333,13314.5333333333,0.627293768967155,0.169291638031218
"Cambodia","KHM",9,8,1.63901666790334,2400.13333333333,1.44120771618239,15714.6666666667,2400.13333333333,15714.6666666667,0.749317669667705,0.12202390070055
"Cambodia","KHM",10,9,1.91725509827319,1757.33333333334,1.5150988218859,17471.9999999999,1757.33333333333,17472,0.845774016381586,0.0964563467138802
"Cambodia","KHM",11,10,1.91416117465763,1201.26666666667,1.57568683887883,18673.2666666667,1201.26666666667,18673.2666666667,0.915275292046084,0.069501275664498
"Cambodia","KHM",12,11,1.52489157384913,804.266666666665,1.60956076076317,19477.5333333334,804.266666666667,19477.5333333333,0.961305132534517,0.0460298404884336
"Cambodia","KHM",1,12,0.684850486290719,661.666666666666,1.63882660267172,20139.2000000001,661.666666666667,20139.2,1,0.0386948674654828
"Caribbean Netherlands","BES",5,1,1.68793759085755,10,1.68793759085755,10,10,10,0.0218094474117682,0.0218094474117682
"Caribbean Netherlands","BES",6,2,1.50633582659454,9.66666666666667,1.50899567957318,19.6666666666667,9.66666666666667,19.6666666666667,0.0430795204977544,0.0212700730859861
