"iso3","season_nMonth","Month","nb_size","nb_mean","nb_size_cum","nb_mean_cum","Ave_season_monthly_cases","Ave_season_monthly_cum_cases","Ave_cum_monthly_proportion","Ave_monthly_proportion","Year","date","cases","source","mean_low_month","season","Data_status","cum_todate_cases_season","cum_todate_cases_year","Predicted_total_seasonal_cases","Predicted_total_year_cases","estimate_formula_result_raw","pred_total_post_fill","Region","country","nb_size_cum_at_month","nb_mean_cum_at_month","percentile_cumulative","severity","severity_interpretation","z_score_cumulative","current_season_severity","current_season_percentile","current_season_interpretation","Country"
"ABW",12,6,0.367412346316666,51.6249999999999,1.08562056007814,850.25,51.625,850.25,1,0.0568574883755931,2026,2026-06-01,NA,NA,7,"2025/2026","Unobserved",14,10,17,NA,NA,17,"Caribbean","Aruba",1.08562056007814,850.25,1.30349822015074,"Extremely Low","Rare good event - unusually low cases to date",-1.02412139188253,"Extremely Low",1.2111769229255,"Rare good event - unusually low cases to date","Aruba"
"ABW",1,7,NA,NA,NA,NA,21.5,21.5,0.0257203595112303,0.0257203595112303,2026,2026-07-01,NA,NA,7,"2026/2027","Unobserved",0,10,NA,NA,NA,NA,"Caribbean","Aruba",NA,NA,NA,"Unknown","Cannot determine",NA,"Extremely Low",1.2111769229255,"Rare good event - unusually low cases to date","Aruba"
"ABW",2,8,0.909660246781697,32.7500000000001,0.781271491650606,54.25,32.75,54.25,0.0699659282211139,0.0442455687098836,2026,2026-08-01,NA,NA,7,"2026/2027","Unobserved",0,10,NA,NA,NA,NA,"Caribbean","Aruba",0.781271491650606,54.25,3.60048182989258,"Extremely Low","Rare good event - unusually low cases to date",-0.877598932502878,"Extremely Low",1.2111769229255,"Rare good event - unusually low cases to date","Aruba"
"ABW",3,9,0.858908755850253,62.375,0.838822146163144,116.625,62.375,116.625,0.152270584717755,0.0823046564966407,2026,2026-09-01,NA,NA,7,"2026/2027","Unobserved",0,10,NA,NA,NA,NA,"Caribbean","Aruba",0.838822146163144,116.625,1.58376663109962,"Extremely Low","Rare good event - unusually low cases to date",-0.912596309678344,"Extremely Low",1.2111769229255,"Rare good event - unusually low cases to date","Aruba"
"ABW",4,10,0.677947828263531,64.2500000000001,0.778968026557386,180.875,64.25,180.875,0.230735698611633,0.0784651138938783,2026,2026-10-01,NA,NA,7,"2026/2027","Unobserved",0,10,NA,NA,NA,NA,"Caribbean","Aruba",0.778968026557386,180.875,1.43092782620312,"Extremely Low","Rare good event - unusually low cases to date",-0.880697256775591,"Extremely Low",1.2111769229255,"Rare good event - unusually low cases to date","Aruba"
"ABW",5,11,0.786815441134934,38.125,0.786798549407322,219,38.125,219,0.280303323833063,0.0495676252214301,2026,2026-11-01,NA,NA,7,"2026/2027","Unobserved",0,10,NA,NA,NA,NA,"Caribbean","Aruba",0.786798549407322,219,1.18954843138711,"Extremely Low","Rare good event - unusually low cases to date",-0.885427550571959,"Extremely Low",1.2111769229255,"Rare good event - unusually low cases to date","Aruba"
"ABW",6,12,NA,NA,0.761726645582747,249.375,30.375,249.375,0.31575855935436,0.0354552355212975,2026,2026-12-01,NA,NA,7,"2026/2027","Unobserved",0,10,NA,NA,NA,NA,"Caribbean","Aruba",0.761726645582747,249.375,1.2111769229255,"Extremely Low","Rare good event - unusually low cases to date",-0.871439615968589,"Extremely Low",1.2111769229255,"Rare good event - unusually low cases to date","Aruba"
"AFG",11,1,2.42958159602125,114,2.63326687694008,2028.25,114,2028.25,0.96483390415282,0.0718209415375475,2025,2025-01-01,71,"WHO",3,"2024/2025","Observed",71,71,97,5755,NA,97,"South Asia","Afghanistan",2.63326687694008,2028.25,0.0484577727865066,"Extremely Low","Rare good event - unusually low cases to date",-1.56491414798687,"High",94.9763089284971,"Above average - more cases than typical at this point","Afghanistan"
"AFG",12,2,0.361437970830766,65.5,2.69649350158189,2093.75,65.5,2093.75,1,0.0351660958471802,2025,2025-02-01,26,"WHO",3,"2024/2025","Observed",97,97,97,5755,NA,97,"South Asia","Afghanistan",2.69649350158189,2093.75,0.084498274311066,"Extremely Low","Rare good event - unusually low cases to date",-1.56501706909447,"High",94.9763089284971,"Above average - more cases than typical at this point","Afghanistan"
"AFG",1,3,NA,NA,NA,NA,57.75,57.75,0.0214612525568192,0.0214612525568192,2025,2025-03-01,18,"WHO",3,"2025/2026","Observed",18,115,5627,5755,NA,4902,"South Asia","Afghanistan",NA,NA,NA,"Unknown","Cannot determine",NA,"High",94.9763089284971,"Above average - more cases than typical at this point","Afghanistan"
"AFG",2,4,NA,NA,NA,NA,49.75,107.5,0.0431327560342653,0.0216715034774461,2025,2025-04-01,131,"WHO",3,"2025/2026","Observed",149,246,5627,5755,NA,4902,"South Asia","Afghanistan",NA,NA,NA,"Unknown","Cannot determine",NA,"High",94.9763089284971,"Above average - more cases than typical at this point","Afghanistan"
"AFG",3,5,NA,NA,NA,NA,87.75,195.25,0.0742381283907614,0.0311053723564961,2025,2025-05-01,216,"WHO",3,"2025/2026","Observed",365,462,5627,5755,NA,4902,"South Asia","Afghanistan",NA,NA,NA,"Unknown","Cannot determine",NA,"High",94.9763089284971,"Above average - more cases than typical at this point","Afghanistan"
"AFG",4,6,1.37557979541605,58.25,0.730711972104804,253.499999999999,58.25,253.5,0.0989912587883773,0.0247531303976159,2025,2025-06-01,166,"WHO",3,"2025/2026","Observed",531,628,5627,5755,NA,4902,"South Asia","Afghanistan",0.730711972104804,253.499999999999,86.265832064541,"High","Above average - more cases than typical at this point",0.934400603468578,"High",94.9763089284971,"Above average - more cases than typical at this point","Afghanistan"
"AFG",5,7,1.7335863671851,147,1.08673948464472,400.5,147,400.5,0.164640025286036,0.0656487664976591,2025,2025-07-01,339,"WHO",3,"2025/2026","Observed",870,967,5627,5755,NA,4902,"South Asia","Afghanistan",1.08673948464472,400.5,89.0728541871196,"High","Above average - more cases than typical at this point",1.22041455294262,"High",94.9763089284971,"Above average - more cases than typical at this point","Afghanistan"
"AFG",6,8,0.87888346910545,194.5,1.01847098907798,594.999999999999,194.5,595,0.236569310543594,0.0719292852575574,2025,2025-08-01,273,"WHO",3,"2025/2026","Observed",1143,1240,5627,5755,NA,4902,"South Asia","Afghanistan",1.01847098907798,594.999999999999,85.4410219541158,"High","Above average - more cases than typical at this point",0.928680972470958,"High",94.9763089284971,"Above average - more cases than typical at this point","Afghanistan"
"AFG",7,9,1.30355801275735,163,1.1224521467389,757.999999999999,163,758,0.301705938720392,0.065136628176798,2025,2025-09-01,297,"WHO",3,"2025/2026","Observed",1440,1537,5627,5755,NA,4902,"South Asia","Afghanistan",1.1224521467389,757.999999999999,85.5998354789164,"High","Above average - more cases than typical at this point",0.952528044325348,"High",94.9763089284971,"Above average - more cases than typical at this point","Afghanistan"
"AFG",8,10,1.91981484039352,521.25,1.65832089612373,1279.25,521.25,1279.25,0.543538173478536,0.241832234758144,2025,2025-10-01,1826,"WHO",3,"2025/2026","Observed",3266,3363,5627,5755,NA,4902,"South Asia","Afghanistan",1.65832089612373,1279.25,95.2314335191371,"Extremely High","Rare bad event - unusually high cases to date",1.99866851938339,"High",94.9763089284971,"Above average - more cases than typical at this point","Afghanistan"
"AFG",9,11,2.89658970598574,420,2.01342687561909,1699.25,420,1699.25,0.761825550043605,0.218287376565069,2025,2025-11-01,1021,"WHO",3,"2025/2026","Observed",4287,4384,5627,5755,NA,4902,"South Asia","Afghanistan",2.01342687561909,1699.25,96.1419085409215,"Extremely High","Rare bad event - unusually high cases to date",2.1596124662007,"High",94.9763089284971,"Above average - more cases than typical at this point","Afghanistan"
"AFG",10,12,21.9099663312861,215,2.37633837709749,1914.25,215,1914.25,0.893012962615272,0.131187412571667,2025,2025-12-01,13,"Estimates",3,"2025/2026","Unobserved",4300,4397,5627,5755,12.7251790194517,4902,"South Asia","Afghanistan",2.37633837709749,1914.25,94.9763089284971,"High","Above average - more cases than typical at this point",1.92004328538134,"High",94.9763089284971,"Above average - more cases than typical at this point","Afghanistan"
"AFG",11,1,2.42958159602125,114,2.63326687694008,2028.25,114,2028.25,0.96483390415282,0.0718209415375475,2026,2026-01-01,404,"Estimates",3,"2025/2026","Unobserved",4704,404,5627,NA,404.13643803178,4902,"South Asia","Afghanistan",2.63326687694008,2028.25,96.2209211996978,"Extremely High","Rare bad event - unusually high cases to date",2.13938895464344,"Extremely Low",1.63828816440746,"Rare good event - unusually low cases to date","Afghanistan"
"AFG",12,2,0.361437970830766,65.5,2.69649350158189,2093.75,65.5,2093.75,1,0.0351660958471802,2026,2026-02-01,198,"Estimates",3,"2025/2026","Unobserved",4902,602,5627,NA,197.879621332083,4902,"South Asia","Afghanistan",2.69649350158189,2093.75,96.5184796215246,"Extremely High","Rare bad event - unusually high cases to date",2.20105630864382,"Extremely Low",1.63828816440746,"Rare good event - unusually low cases to date","Afghanistan"
"AFG",1,3,NA,NA,NA,NA,57.75,57.75,0.0214612525568192,0.0214612525568192,2026,2026-03-01,121,"Estimates",3,"2026/2027","Unobserved",121,723,NA,NA,120.762468137222,5634,"South Asia","Afghanistan",NA,NA,NA,"Unknown","Cannot determine",NA,"Extremely Low",1.63828816440746,"Rare good event - unusually low cases to date","Afghanistan"
"AFG",2,4,NA,NA,NA,NA,49.75,107.5,0.0431327560342653,0.0216715034774461,2026,2026-04-01,122,"Estimates",3,"2026/2027","Unobserved",243,845,NA,NA,121.945550067589,5634,"South Asia","Afghanistan",NA,NA,NA,"Unknown","Cannot determine",NA,"Extremely Low",1.63828816440746,"Rare good event - unusually low cases to date","Afghanistan"
"AFG",3,5,NA,NA,NA,NA,87.75,195.25,0.0742381283907614,0.0311053723564961,2026,2026-05-01,NA,NA,3,"2026/2027","Unobserved",243,845,NA,NA,NA,5634,"South Asia","Afghanistan",NA,NA,NA,"Unknown","Cannot determine",NA,"Extremely Low",1.63828816440746,"Rare good event - unusually low cases to date","Afghanistan"
"AFG",4,6,1.37557979541605,58.25,0.730711972104804,253.499999999999,58.25,253.5,0.0989912587883773,0.0247531303976159,2026,2026-06-01,NA,NA,3,"2026/2027","Unobserved",243,845,NA,NA,NA,5634,"South Asia","Afghanistan",0.730711972104804,253.499999999999,64.1176061193714,"Normal","Average - typical case load at this point",-0.0353556985096197,"Extremely Low",1.63828816440746,"Rare good event - unusually low cases to date","Afghanistan"
"AFG",5,7,1.7335863671851,147,1.08673948464472,400.5,147,400.5,0.164640025286036,0.0656487664976591,2026,2026-07-01,NA,NA,3,"2026/2027","Unobserved",243,845,NA,NA,NA,5634,"South Asia","Afghanistan",1.08673948464472,400.5,44.256566231714,"Normal","Average - typical case load at this point",-0.409404242999922,"Extremely Low",1.63828816440746,"Rare good event - unusually low cases to date","Afghanistan"
"AFG",6,8,0.87888346910545,194.5,1.01847098907798,594.999999999999,194.5,595,0.236569310543594,0.0719292852575574,2026,2026-08-01,NA,NA,3,"2026/2027","Unobserved",243,845,NA,NA,NA,5634,"South Asia","Afghanistan",1.01847098907798,594.999999999999,33.2428177245219,"Normal","Average - typical case load at this point",-0.59652500421492,"Extremely Low",1.63828816440746,"Rare good event - unusually low cases to date","Afghanistan"
"AFG",7,9,1.30355801275735,163,1.1224521467389,757.999999999999,163,758,0.301705938720392,0.065136628176798,2026,2026-09-01,NA,NA,3,"2026/2027","Unobserved",243,845,NA,NA,NA,5634,"South Asia","Afghanistan",1.1224521467389,757.999999999999,25.0207778734773,"Normal","Average - typical case load at this point",-0.719284373647439,"Extremely Low",1.63828816440746,"Rare good event - unusually low cases to date","Afghanistan"
"AFG",8,10,1.91981484039352,521.25,1.65832089612373,1279.25,521.25,1279.25,0.543538173478536,0.241832234758144,2026,2026-10-01,NA,NA,3,"2026/2027","Unobserved",243,845,NA,NA,NA,5634,"South Asia","Afghanistan",1.65832089612373,1279.25,8.17679972585021,"Low","Below average - fewer cases than typical at this point",-1.04246646694906,"Extremely Low",1.63828816440746,"Rare good event - unusually low cases to date","Afghanistan"
"AFG",9,11,2.89658970598574,420,2.01342687561909,1699.25,420,1699.25,0.761825550043605,0.218287376565069,2026,2026-11-01,NA,NA,3,"2026/2027","Unobserved",243,845,NA,NA,NA,5634,"South Asia","Afghanistan",2.01342687561909,1699.25,3.36332835261967,"Extremely Low","Rare good event - unusually low cases to date",-1.21531664724366,"Extremely Low",1.63828816440746,"Rare good event - unusually low cases to date","Afghanistan"
"AFG",10,12,21.9099663312861,215,2.37633837709749,1914.25,215,1914.25,0.893012962615272,0.131187412571667,2026,2026-12-01,NA,NA,3,"2026/2027","Unobserved",243,845,NA,NA,NA,5634,"South Asia","Afghanistan",2.37633837709749,1914.25,1.63828816440746,"Extremely Low","Rare good event - unusually low cases to date",-1.34501617549766,"Extremely Low",1.63828816440746,"Rare good event - unusually low cases to date","Afghanistan"
"ARG",6,1,0.259192003614391,2700,0.308955659492296,4865.53333333333,2700,4865.53333333333,0.166213745721869,0.0342831758567271,2025,2025-01-01,275,"PAHO",8,"2024/2025","Observed",275,275,17635,133767,NA,17635,"South America","Argentina",0.308955659492296,4865.53333333333,31.8441873082601,"Normal","Average - typical case load at this point",-0.524405191500074,"Low",18.0179309421906,"Below average - fewer cases than typical at this point","Argentina"
"ARG",7,2,0.268009416730835,7363.66666666668,0.314137374296392,12229.2,7363.66666666667,12229.2,0.255822410381122,0.0896086646592533,2025,2025-02-01,1341,"PAHO",8,"2024/2025","Observed",1616,1616,17635,133767,NA,17635,"South America","Argentina",0.314137374296392,12229.2,40.7056497133717,"Normal","Average - typical case load at this point",-0.486410036497424,"Low",18.0179309421906,"Below average - fewer cases than typical at this point","Argentina"
"ARG",8,3,0.259060757298732,25476.4666666666,0.293904128711429,37705.6666666665,25476.4666666667,37705.6666666667,0.496429849529586,0.240607439148464,2025,2025-03-01,8513,"PAHO",8,"2024/2025","Observed",10129,10129,17635,133767,NA,17635,"South America","Argentina",0.293904128711429,37705.6666666665,51.8531606349144,"Normal","Average - typical case load at this point",-0.396493705084892,"Low",18.0179309421906,"Below average - fewer cases than typical at this point","Argentina"
"ARG",9,4,0.31848605713434,17542.2666666667,0.312931271026884,55247.9333333335,17542.2666666667,55247.9333333333,0.779661463406253,0.283231613876667,2025,2025-04-01,5428,"PAHO",8,"2024/2025","Observed",15557,15557,17635,133767,NA,17635,"South America","Argentina",0.312931271026884,55247.9333333335,51.1422402049134,"Normal","Average - typical case load at this point",-0.401881973836501,"Low",18.0179309421906,"Below average - fewer cases than typical at this point","Argentina"
"ARG",10,5,0.477491490337846,4523.40000000001,0.329952887725575,59771.3333333338,4523.4,59771.3333333333,0.951794333334644,0.172132869928391,2025,2025-05-01,1976,"PAHO",8,"2024/2025","Observed",17533,17533,17635,133767,NA,17635,"South America","Argentina",0.329952887725575,59771.3333333338,50.5901959343807,"Normal","Average - typical case load at this point",-0.405918268611944,"Low",18.0179309421906,"Below average - fewer cases than typical at this point","Argentina"
"ARG",11,6,0.37577244966807,942.333333333333,0.332891874432274,60713.6666666668,942.333333333333,60713.6666666667,0.98677745579159,0.0349831224569461,2025,2025-06-01,86,"PAHO",8,"2024/2025","Observed",17619,17619,17635,133767,NA,17635,"South America","Argentina",0.332891874432274,60713.6666666668,50.2267223074153,"Normal","Average - typical case load at this point",-0.409531649480001,"Low",18.0179309421906,"Below average - fewer cases than typical at this point","Argentina"
"ARG",12,7,0.302394828278467,336.066666666667,0.334001642850789,61049.7333333334,336.066666666667,61049.7333333333,1,0.0132225442084097,2025,2025-07-01,16,"PAHO",8,"2024/2025","Observed",17635,17635,17635,133767,NA,17635,"South America","Argentina",0.334001642850789,61049.7333333334,50.0809804121492,"Normal","Average - typical case load at this point",-0.410985481284646,"Low",18.0179309421906,"Below average - fewer cases than typical at this point","Argentina"
"ARG",1,8,0.485413428179479,53.2666666666666,0.485413428179479,53.2666666666666,53.2666666666667,53.2666666666667,0.00968468718236358,0.00968468718236358,2025,2025-08-01,4,"PAHO",8,"2025/2026","Observed",4,17639,92,133767,NA,92,"South America","Argentina",0.485413428179479,53.2666666666666,24.1909896170605,"Low","Below average - fewer cases than typical at this point",-0.641480818558809,"Low",18.0179309421906,"Below average - fewer cases than typical at this point","Argentina"
"ARG",2,9,0.306303907654978,130.8,0.361163862882557,184.066666666667,130.8,184.066666666667,0.0209487541042654,0.0112640669219018,2025,2025-09-01,0,"WHO",8,"2025/2026","Observed",4,17639,92,133767,NA,92,"South America","Argentina",0.361163862882557,184.066666666667,20.603427402891,"Low","Below average - fewer cases than typical at this point",-0.587333357564098,"Low",18.0179309421906,"Below average - fewer cases than typical at this point","Argentina"
"ARG",3,10,0.40826844976658,101.866666666667,0.375250753790314,285.933333333333,101.866666666667,285.933333333333,0.0413470752152976,0.0203983211110322,2025,2025-10-01,3,"PAHO",8,"2025/2026","Observed",7,17642,92,133767,NA,92,"South America","Argentina",0.375250753790314,285.933333333333,19.9936192406861,"Low","Below average - fewer cases than typical at this point",-0.597188760296441,"Low",18.0179309421906,"Below average - fewer cases than typical at this point","Argentina"
"ARG",4,11,0.379828818387859,167.933333333333,0.424698938232107,453.866666666667,167.933333333333,453.866666666667,0.0647209532244183,0.0233738780091207,2025,2025-11-01,3,"PAHO",8,"2025/2026","Observed",10,17645,92,133767,NA,92,"South America","Argentina",0.424698938232107,453.866666666667,15.9289458584575,"Low","Below average - fewer cases than typical at this point",-0.637032711864511,"Low",18.0179309421906,"Below average - fewer cases than typical at this point","Argentina"
"ARG",5,12,0.207664808514821,1711.66666666667,0.288325652547019,2165.53333333333,1711.66666666667,2165.53333333333,0.131930569865142,0.0672096166407234,2025,2025-12-01,3,"PAHO",8,"2025/2026","Observed",13,17648,92,133767,NA,92,"South America","Argentina",0.288325652547019,2165.53333333333,18.0179309421906,"Low","Below average - fewer cases than typical at this point",-0.533700665713441,"Low",18.0179309421906,"Below average - fewer cases than typical at this point","Argentina"
"ARG",6,1,0.259192003614391,2700,0.308955659492296,4865.53333333333,2700,4865.53333333333,0.166213745721869,0.0342831758567271,2026,2026-01-01,8,"PAHO",8,"2025/2026","Observed",21,8,92,76,NA,92,"South America","Argentina",0.308955659492296,4865.53333333333,14.5663057509636,"Low","Below average - fewer cases than typical at this point",-0.553421192249664,"Low",7.63000646309596,"Below average - fewer cases than typical at this point","Argentina"
"ARG",7,2,0.268009416730835,7363.66666666668,0.314137374296392,12229.2,7363.66666666667,12229.2,0.255822410381122,0.0896086646592533,2026,2026-02-01,8,"PAHO",8,"2025/2026","Observed",29,16,92,76,NA,92,"South America","Argentina",0.314137374296392,12229.2,11.7048811419752,"Low","Below average - fewer cases than typical at this point",-0.559143305249677,"Low",7.63000646309596,"Below average - fewer cases than typical at this point","Argentina"
"ARG",8,3,0.259060757298732,25476.4666666666,0.293904128711429,37705.6666666665,25476.4666666667,37705.6666666667,0.496429849529586,0.240607439148464,2026,2026-03-01,29,"PAHO",8,"2025/2026","Observed",58,45,92,76,NA,92,"South America","Argentina",0.293904128711429,37705.6666666665,11.6105220944012,"Low","Below average - fewer cases than typical at this point",-0.541293225352387,"Low",7.63000646309596,"Below average - fewer cases than typical at this point","Argentina"
"ARG",9,4,0.31848605713434,17542.2666666667,0.312931271026884,55247.9333333335,17542.2666666667,55247.9333333333,0.779661463406253,0.283231613876667,2026,2026-04-01,14,"PAHO",8,"2025/2026","Observed",72,59,92,76,NA,92,"South America","Argentina",0.312931271026884,55247.9333333335,9.73618961347744,"Low","Below average - fewer cases than typical at this point",-0.558671997205184,"Low",7.63000646309596,"Below average - fewer cases than typical at this point","Argentina"
"ARG",10,5,0.477491490337846,4523.40000000001,0.329952887725575,59771.3333333338,4523.4,59771.3333333333,0.951794333334644,0.172132869928391,2026,2026-05-01,NA,NA,8,"2025/2026","Unobserved",72,59,92,76,NA,92,"South America","Argentina",0.329952887725575,59771.3333333338,8.47545705448298,"Low","Below average - fewer cases than typical at this point",-0.573721738325074,"Low",7.63000646309596,"Below average - fewer cases than typical at this point","Argentina"
"ARG",11,6,0.37577244966807,942.333333333333,0.332891874432274,60713.6666666668,942.333333333333,60713.6666666667,0.98677745579159,0.0349831224569461,2026,2026-06-01,NA,NA,8,"2025/2026","Unobserved",72,59,92,76,NA,92,"South America","Argentina",0.332891874432274,60713.6666666668,8.26751337862718,"Low","Below average - fewer cases than typical at this point",-0.576282025089332,"Low",7.63000646309596,"Below average - fewer cases than typical at this point","Argentina"
