country,iso3,Month,season_nMonth,nb_size,nb_mean,Ave_season_monthly_cases,Ave_season_monthly_cum_cases,Ave_cum_monthly_proportion,Ave_monthly_proportion
Barbados,BRB,2,3,0.47671558882216697,98.99999999999972,99,321.2,0.3504457182040675,0.09985507440191739
Barbados,BRB,3,4,0.6875542444111565,58.6999999999999,58.7,379.9,0.4181731917580302,0.0677274735539627
Barbados,BRB,4,5,1.0065625631435382,25.399999999999995,25.4,405.3,0.4594857396923548,0.04131254793432461
Barbados,BRB,5,6,1.2857298814267517,21.500000000000018,21.5,426.8,0.5023116434958105,0.04282590380345569
Barbados,BRB,6,7,0.9176662556053967,24.499999999999982,24.5,451.3,0.5517583315904128,0.04944668809460225
Barbados,BRB,7,8,0.8107225955225251,24.200000000000014,24.2,475.5,0.6009320913986245,0.04917375980821172
Barbados,BRB,8,9,0.9304636228379745,36.900000000000006,36.9,512.4,0.6569746563323691,0.05604256493374465
Barbados,BRB,9,10,1.0603133229137072,55.80000000000003,55.8,568.2,0.7435757462195355,0.0866010898871664
Barbados,BRB,10,11,1.0003596057904094,64.29999999999997,64.3,632.5,0.8494992345459823,0.10592348832644678
Barbados,BRB,11,12,0.5653361613138979,81.29999999999987,81.3,713.8,1,0.1505007654540177
Belize,BLZ,2,1,3.324856249110871,148.1,148.1,148.1,0.0645867029025427,0.0645867029025427
Belize,BLZ,3,2,3.1177463306092523,185.20000000000016,185.2,333.3,0.14790507970577688,0.08331837680323417
Belize,BLZ,4,3,2.971456571919083,142.2000000000002,142.2,475.5,0.20665760084038906,0.058752521134612185
Belize,BLZ,5,4,2.451489136213828,154.59999999999977,154.6,630.1,0.2648903944996819,0.058232793659292806
Belize,BLZ,6,5,2.353660672218962,198.09999999999982,198.1,828.2,0.33700421088279914,0.07211381638311726
Belize,BLZ,7,6,3.5340460455500455,225.7999999999999,225.8,1054,0.42365326725310287,0.08664905637030376
Belize,BLZ,8,7,2.749716511226657,269.9999999999994,270,1324,0.5252952014493641,0.10164193419626122
Belize,BLZ,9,8,3.700831937943296,281.90000000000043,281.9,1605.9,0.6355868199795,0.1102916185301358
Belize,BLZ,10,9,2.365617199130715,328.799999999999,328.8,1934.7,0.7655084203118249,0.12992160033232492
Belize,BLZ,11,10,4.524226562696338,226.7999999999997,226.8,2161.5,0.8579997830396693,0.0924913627278444
Belize,BLZ,12,11,2.7893016337131527,192.00000000000034,192,2353.5,0.9327933025383501,0.07479351949868086
Belize,BLZ,1,12,2.8214195602980525,148.4000000000001,148.4,2501.9,1,0.06720669746164991
Bolivia,BOL,9,1,2.1886759628099504,395.5000000000001,395.5,395.5,0.014848419957148163,0.014848419957148163
Bolivia,BOL,10,2,2.176585711989796,629.6999999999985,629.7,1025.2,0.03718104514212504,0.02233262518497688
Bolivia,BOL,11,3,1.9165902277230524,1153.4999999999998,1153.5,2178.7,0.08099329100860768,0.043812245866482635
Bolivia,BOL,12,4,1.2934433048469793,2401.2000000000007,2401.2,4579.9,0.15568830268230477,0.07469501167369708
Bolivia,BOL,1,5,0.6461081772831505,6552.799999999995,6552.8,11132.7,0.2729813812106836,0.11729307852837884
Bolivia,BOL,2,6,0.5697582421885827,10709.10000000006,10709.1,21841.8,0.43868163651073466,0.1657002553000511
Bolivia,BOL,3,7,0.7435134203673939,10595.400000000023,10595.4,32437.2,0.6348331343571515,0.1961514978464168
Bolivia,BOL,4,8,1.0834611490568116,6605.000000000024,6605,39042.2,0.8008900313908821,0.16605689703373053
Bolivia,BOL,5,9,1.2705913075219402,3519.6000000000035,3519.6,42561.8,0.9121522408862591,0.11126220949537706
Bolivia,BOL,6,10,1.4383321577819717,1076.3000000000018,1076.3,43638.1,0.952857354605041,0.04070511371878187
Bolivia,BOL,7,11,1.948966829992546,573.4000000000004,573.4,44211.5,0.979579298096312,0.026721943491270977
Bolivia,BOL,8,12,1.8305812157238288,485.2000000000009,485.2,44696.7,1,0.020420701903688065
Brazil,BRA,10,1,4.662656940427492,34181.50000000001,34181.5,34181.5,0.021553377566926154,0.021553377566926154
Brazil,BRA,11,2,3.3346128368448995,45621.59999999983,45621.6,79803.1,0.0493235545492743,0.02777017698234814
Brazil,BRA,12,3,2.7011129561340006,42211.900000000154,42211.9,122015,0.07322435579631772,0.02390080124704343
Brazil,BRA,1,4,1.3598761208223897,191370.7999999996,191370.8,313385.8,0.15592228753156742,0.0826979317352497
Brazil,BRA,2,5,1.009912581999513,351598.99999999884,351599,664984.8,0.28399104371968625,0.1280687561881188
Brazil,BRA,3,6,1.1387544541311634,527508.4000000007,527508.4,1192493.2,0.4791787310204891,0.19518768730080283
Brazil,BRA,4,7,1.1585619304820374,533125.500000002,533125.5,1725618.7,0.6786545353205011,0.19947580430001205
Brazil,BRA,5,8,1.0460177500614694,434240.1999999981,434240.2,2159858.9,0.8393479792557975,0.16069344393529642
Brazil,BRA,6,9,1.5929348882587742,159487.0999999994,159487.1,2319346,0.9115118390365426,0.07216385978074516
Brazil,BRA,7,10,1.984947381319745,76690.60000000014,76690.6,2396036.6,0.9490354425823002,0.037523603545757574
Brazil,BRA,8,11,2.7637140401253344,49744.49999999997,49744.5,2445781.1,0.9767309452086609,0.027695502626360592
Brazil,BRA,9,12,2.926287158251549,41927.899999999994,41927.9,2487709,1,0.02326905479133915
Brunei,BRN,7,1,3.0565776951885346,30.25000000000003,30.25,30.25,0.10056818978293809,0.10056818978293809
Brunei,BRN,8,2,2.9981251262862476,38.25,38.25,68.5,0.2218136343099546,0.12124544452701651
Brunei,BRN,9,3,5.839370748761175,35.00000000000001,35,103.5,0.3284735494773764,0.10665991516742179
Brunei,BRN,10,4,2.76000991524426,41.749999999999986,41.75,145.25,0.44351206965278206,0.11503852017540567
Brunei,BRN,11,5,5.408334117042173,38.50000000000002,38.5,183.75,0.5556657489797024,0.11215367932692043
Brunei,BRN,12,6,3.0718168057474142,39.5,39.5,223.25,0.6611128053577273,0.10544705637802489
Brunei,BRN,1,7,1.9325216090287771,33.000000000000014,33,256.25,0.7427624627359688,0.08164965737824142
Brunei,BRN,2,8,1.3873670736411414,19.999999999999996,20,276.25,0.790935377463932,0.0481729147279633
Brunei,BRN,3,9,3.0898522595260753,16.749999999999975,16.75,293,0.8357714391714981,0.044836061707565975
Brunei,BRN,4,10,2.8419691029198733,19.74999999999999,19.75,312.75,0.8890484719709035,0.05327703279940548
Brunei,BRN,5,11,2.329198614662399,22.99999999999998,23,335.75,0.9485781223159793,0.05952965034507572
Brunei,BRN,6,12,1.9660733165494428,19.499999999999996,19.5,355.25,1,0.051421877684020754
Cambodia,KHM,2,1,0.4840233209297027,359.44444444444537,359.44444444444446,359.44444444444446,0.023352677227992998,0.023352677227992998
Cambodia,KHM,3,2,0.46535235150680504,464.66666666666623,464.6666666666667,824.1111111111111,0.04936644818555566,0.026013770957562663
Cambodia,KHM,4,3,0.7863968262875936,658.6666666666667,658.6666666666666,1482.7777777777778,0.08037332259481869,0.03100687440926303
Cambodia,KHM,5,4,0.7792935645731558,1523.9999999999952,1524,3006.777777777778,0.14715748445088273,0.06678416185606403
Cambodia,KHM,6,5,0.7194119578924866,3486.0000000000064,3486,6492.777777777777,0.29012495982398706,0.1429674753731043
Cambodia,KHM,7,6,0.7283301613968934,4477.777777777787,4477.777777777777,10970.555555555555,0.47902018795381557,0.18889522812982856
Cambodia,KHM,8,7,0.9779721392468996,3161.8888888888855,3161.8888888888887,14132.444444444445,0.6412428673524038,0.1622226793985882
Cambodia,KHM,9,8,1.1766198603761953,1986.222222222221,1986.2222222222222,16118.666666666666,0.7553353922382808,0.11409252488587707
Cambodia,KHM,10,9,1.3843080003326438,1382.4444444444416,1382.4444444444443,17501.11111111111,0.8399695390963192,0.08463414685803841
Cambodia,KHM,11,10,1.8140634833301834,870.1111111111107,870.1111111111111,18371.222222222223,0.9025642063240549,0.06259466722773557
Cambodia,KHM,12,11,1.9354986761495963,515.1111111111127,515.1111111111111,18886.333333333332,0.9452900241481764,0.04272581782412158
Cambodia,KHM,1,12,1.4137672440438034,500.33333333333354,500.3333333333333,19386.666666666668,1,0.054709975851823564
China,CHN,2,1,230033.22559501283,11.714285714285726,11.714285714285714,11.714285714285714,5.296028624388858e-4,5.296028624388858e-4
China,CHN,3,2,230033.22559501283,11.714285714285726,11.714285714285714,23.428571428571427,0.0010592057248777717,5.296028624388858e-4
China,CHN,4,3,344704.3583799622,21.14285714285715,21.142857142857142,44.57142857142857,0.002015074305865029,9.558685809872572e-4
China,CHN,5,4,615411.6797565958,46.99999999999997,47,91.57142857142857,0.004139944327113729,0.0021248700212487003
China,CHN,6,5,2253247.765250705,138.71428571428586,138.71428571428572,230.28571428571428,0.014036819581082237,0.009896875253968507
China,CHN,7,6,1373655.3706217757,265.71428571428584,265.7142857142857,496,0.043351013938928526,0.02931419435784629
China,CHN,8,7,0.476419090042959,1048.1428571428557,1048.142857142857,1544.142857142857,0.1785405630547752,0.13518954911584669
China,CHN,9,8,1.0135579224444842,4239.428571428575,4239.428571428572,5783.571428571428,0.5113638061894692,0.33282324313469397
China,CHN,10,9,0.6506502905627114,5929.999999999998,5930,11713.57142857143,0.8505975746112575,0.3392337684217883
China,CHN,11,10,1.78647813925317,1105.4285714285718,1105.4285714285713,12819,0.9722089143818278,0.12161133977057033
China,CHN,12,11,2709385.0687298765,170.57142857142875,170.57142857142858,12989.57142857143,0.9945957748785414,0.02238686049671362
China,CHN,1,12,424265.9025307485,28.28571428571428,28.285714285714285,13017.857142857143,1,0.005404225121458594
Colombia,COL,1,1,2.4719624051526687,8989.466666666707,8989.466666666667,8989.466666666667,0.09158032577906657,0.09158032577906657
Colombia,COL,2,2,1.8544774994752251,8579.533333333318,8579.533333333333,17569,0.17252591974839587,0.08094559396932931
Colombia,COL,3,3,1.8448465974413188,8910.266666666672,8910.266666666666,26479.266666666666,0.25462695162689686,0.08210103187850097
Colombia,COL,4,4,1.517378834240715,9389.466666666654,9389.466666666667,35868.73333333333,0.3356293484826698,0.08100239685577293
Colombia,COL,5,5,1.5927581148648127,10804.533333333318,10804.533333333333,46673.26666666667,0.4286622654870946,0.09303291700442479
Colombia,COL,6,6,1.8548964883840482,9376.199999999986,9376.2,56049.46666666667,0.5132382157145189,0.08457595022742427
Colombia,COL,7,7,1.8218047867707605,9496.266666666608,9496.266666666666,65545.73333333334,0.5981532896675509,0.08491507395303202
Colombia,COL,8,8,2.7355481668422774,7626.933333333323,7626.933333333333,73172.66666666667,0.6739576563696369,0.07580436670208601
Colombia,COL,9,9,3.079870289162035,6994.999999999973,6995,80167.66666666667,0.7456974567875149,0.07173980041787797
Colombia,COL,10,10,2.9737201743326804,7472.199999999965,7472.2,87639.86666666667,0.8243868327980979,0.07868937601058298
Colombia,COL,11,11,3.0172528370489524,7781.066666666663,7781.066666666667,95420.93333333333,0.9097701674452332,0.08538333464713535
Colombia,COL,12,12,2.9889486360081285,7967.999999999974,7968,103388.93333333333,1,0.0902298325547668
Costa Rica,CRI,2,1,1.4806402387959485,461.8999999999995,461.9,461.9,0.04353004180996685,0.04353004180996685
Costa Rica,CRI,3,2,3.001955301742693,337.8000000000001,337.8,799.7,0.0792271722049694,0.03569713039500255
Costa Rica,CRI,4,3,4.563541448492244,316.4000000000001,316.4,1116.1,0.11418541637208911,0.034958244167119706
Costa Rica,CRI,5,4,4.103064180288064,531.400000000001,531.4,1647.5,0.1713864358471371,0.05720101947504798
Costa Rica,CRI,6,5,3.1294015809457325,967.8000000000013,967.8,2615.3,0.2679978095234537,0.09661137367631661
Costa Rica,CRI,7,6,2.952655850664611,1390.4999999999975,1390.5,4005.8,0.3969293034129806,0.12893149388952693
Costa Rica,CRI,8,7,2.033592313123503,1714.6999999999987,1714.7,5720.5,0.5358058413283711,0.13887653791539037
Costa Rica,CRI,9,8,1.6435730708901948,1478.9000000000044,1478.9,7199.4,0.6479119396093777,0.11210609828100662
Costa Rica,CRI,10,9,1.3396263261759707,1550.700000000002,1550.7,8750.1,0.7599453648684955,0.11203342525911793
Costa Rica,CRI,11,10,0.9462686978230372,1753.5999999999979,1753.6,10503.7,0.8686699684170003,0.10872460354850468
Costa Rica,CRI,12,11,0.8944988372884648,1053.2000000000003,1053.2,11556.9,0.9375406018961344,0.06887063347913422
Costa Rica,CRI,1,12,0.9062559604029451,981.1000000000006,981.1,12538,1,0.06245939810386555
Dominican Republic,DOM,2,1,1.4567690908802269,420.0999999999999,420.1,420.1,0.08824041114934594,0.08824041114934594
Dominican Republic,DOM,3,2,2.6464178683449306,373.80000000000007,373.8,793.9,0.15710446551761084,0.0688640543682649
Dominican Republic,DOM,4,3,1.7374058207939285,335.7000000000003,335.7,1129.6,0.21074422595078635,0.05363976043317551
Dominican Republic,DOM,5,4,2.030286586738888,363.09999999999906,363.1,1492.7,0.2654773836134813,0.05473315766269491
Dominican Republic,DOM,6,5,1.5352814955901612,467.5000000000001,467.5,1960.2,0.32725186188925925,0.061774478275778005
Dominican Republic,DOM,7,6,0.8383480956681436,767.7999999999998,767.8,2728,0.39699811744992913,0.06974625556066985
Dominican Republic,DOM,8,7,0.7797699296469981,1033.7999999999975,1033.8,3761.8,0.47873477289517297,0.08173665544524383
Dominican Republic,DOM,9,8,0.6198647470306795,1559.000000000003,1559,5320.8,0.5865151843338977,0.10778041143872474
Dominican Republic,DOM,10,9,0.6307703380351343,1822.599999999999,1822.6,7143.4,0.714257080427319,0.1277418960934213
Dominican Republic,DOM,11,10,0.6852343065592216,1629.7000000000003,1629.7,8773.1,0.8344355752507986,0.12017849482347967
Dominican Republic,DOM,12,11,0.7366059178649282,1195.8999999999985,1195.9,9969,0.9285456819078839,0.09411010665708525
Dominican Republic,DOM,1,12,0.7691865621980508,839.2000000000015,839.2,10808.2,1,0.0714543180921161
Ecuador,ECU,11,1,1.5379643653190804,683.9000000000015,683.9,683.9,0.03365143669174326,0.03365143669174326
Ecuador,ECU,12,2,2.1911649115003664,694.5999999999999,694.6,1378.5,0.07077141408452749,0.03711997739278422
Ecuador,ECU,1,3,2.512400819407483,1250.499999999999,1250.5,2629,0.14169206524288147,0.07092065115835398
Ecuador,ECU,2,4,2.042577524907732,1805.1000000000004,1805.1,4434.1,0.23370834391515835,0.0920162786722769
Ecuador,ECU,3,5,1.9094659549985529,2735.299999999998,2735.3,7169.4,0.3657803656134412,0.13207202169828283
Ecuador,ECU,4,6,1.2895584626458887,3026.3999999999996,3026.4,10195.8,0.49169164221926787,0.12591127660582666
Ecuador,ECU,5,7,1.2420846752687071,3559.9999999999977,3560,13755.8,0.6369610492771131,0.14526940705784522
Ecuador,ECU,6,8,1.3980702281201975,2887.3000000000056,2887.3,16643.1,0.7618617827947515,0.12490073351763842
Ecuador,ECU,7,9,1.4513759908050508,2077.300000000001,2077.3,18720.4,0.8515063810147061,0.08964459821995453
Ecuador,ECU,8,10,1.7143027015029997,1216.0000000000016,1216,19936.4,0.911298510331346,0.05979212931663994
Ecuador,ECU,9,11,1.635453378696456,961.8999999999965,961.9,20898.3,0.9583001567231052,0.04700164639175925
Ecuador,ECU,10,12,1.209026444976378,879.2000000000006,879.2,21777.5,1,0.04169984327689477
El Salvador,SLV,1,1,2.0949653546022335,759.3636363636361,759.3636363636364,759.3636363636364,0.06274620675582285,0.06274620675582285
El Salvador,SLV,2,2,2.1961406441409443,586.9090909090911,586.9090909090909,1346.2727272727273,0.11817877141779802,0.05543256466197517
El Salvador,SLV,3,3,2.8256593506032304,798.6363636363649,798.6363636363636,2144.909090909091,0.18481782503009062,0.0666390536122926
El Salvador,SLV,4,4,1.661143766581489,880.6363636363641,880.6363636363636,3025.5454545454545,0.24499629682883173,0.06017847179874113
El Salvador,SLV,5,5,2.274179047248351,1137.6363636363653,1137.6363636363637,4163.181818181818,0.32709154771465643,0.08209525088582471
El Salvador,SLV,6,6,1.5643797828171142,1627.9090909090894,1627.909090909091,5791.090909090909,0.42845654368251646,0.10136499596786
El Salvador,SLV,7,7,0.7954899031535415,2423.6363636363653,2423.6363636363635,8214.727272727272,0.5353053838667085,0.10684884018419198
El Salvador,SLV,8,8,0.8682758548651521,2801.818181818174,2801.818181818182,11016.545454545454,0.6659701112918078,0.1306647274250994
El Salvador,SLV,9,9,0.7543648699432278,2766.272727272723,2766.2727272727275,13782.818181818182,0.7837126371531082,0.1177425258613004
El Salvador,SLV,10,10,0.9476413761849771,2061.727272727272,2061.7272727272725,15844.545454545454,0.8846289020204657,0.10091626486735752
El Salvador,SLV,11,11,1.2905528838227545,1178.8181818181824,1178.8181818181818,17023.363636363636,0.9552781073617895,0.07064920534132374
El Salvador,SLV,12,12,1.299014724010845,678.1818181818204,678.1818181818181,17701.545454545456,1,0.044721892638210484
French Polynesia,PYF,1,1,2.1796701135344105,67.00000000000004,67,67,0.06551877964921443,0.06551877964921443
French Polynesia,PYF,2,2,1.186370847682496,52.00000000000001,52,119,0.10527104838699042,0.039752268737775986
French Polynesia,PYF,3,3,2.354657665165416,59.66666666666664,59.666666666666664,178.66666666666666,0.16533435374015085,0.06006330535316042
French Polynesia,PYF,4,4,2.1047821460063756,77.33333333333337,77.33333333333333,256,0.23779967149532366,0.07246531775517283
French Polynesia,PYF,5,5,2.29137803716591,95.00000000000007,95,351,0.3291718172152955,0.0913721457199718
French Polynesia,PYF,6,6,2.889412086814657,111.66666666666661,111.66666666666667,462.6666666666667,0.44336878286153647,0.114196965646241
French Polynesia,PYF,7,7,1.6564445105828505,103.33333333333341,103.33333333333333,566,0.5372030698117655,0.09383428695022898
French Polynesia,PYF,8,8,1.2919144772425295,143.9999999999999,144,710,0.6516167447326868,0.11441367492092129
French Polynesia,PYF,9,9,1.2393123104600685,111.66666666666661,111.66666666666667,821.6666666666666,0.7421103392117885,0.09049359447910171
French Polynesia,PYF,10,10,1.28001594932445,141.66666666666666,141.66666666666666,963.3333333333334,0.8541125023009081,0.11200216308911962
French Polynesia,PYF,11,11,2.097788598027002,78.33333333333337,78.33333333333333,1041.6666666666667,0.926872468176816,0.0727599658759079
French Polynesia,PYF,12,12,1.0830132978085538,76.33333333333327,76.33333333333333,1118,1,0.07312753182318399
Grenada,GRD,1,1,0.5782497322212141,13.299999999999997,13.3,13.3,0.05781461225165189,0.05781461225165189
Grenada,GRD,2,2,1.0990895844074544,13.299999999999997,13.3,26.6,0.10807252853792755,0.05025791628627565
Grenada,GRD,3,3,1.106180864661715,13.800000000000008,13.8,40.4,0.15488123132979645,0.04680870279186891
Grenada,GRD,4,4,0.33411726774193307,38.49999999999992,38.5,78.9,0.23274458347694302,0.07786335214714656
Grenada,GRD,5,5,0.47156496157720884,50.000000000000014,50,128.9,0.3591807390515468,0.12643615557460378
Grenada,GRD,6,6,0.3766829671665284,31.400000000000013,31.4,160.3,0.4136277937972302,0.05444705474568341
Grenada,GRD,7,7,0.7995272172392539,39.800000000000075,39.8,200.1,0.5277750395818366,0.11414724578460644
Grenada,GRD,8,8,0.8601807920806532,53.700000000000024,53.7,253.8,0.662243857448173,0.13446881786633635
Grenada,GRD,9,9,0.6149940813689321,54.999999999999915,55,308.8,0.7977572919199013,0.13551343447172837
Grenada,GRD,10,10,0.8081964643779238,27.399999999999988,27.4,336.2,0.8840210828094024,0.08626379088950104
Grenada,GRD,11,11,1.0520052679031457,15.10000000000001,15.1,351.3,0.9420014160079536,0.057980333198551275
Grenada,GRD,12,12,0.9054584167770422,19.100000000000005,19.1,370.4,1,0.05799858399204633
Guatemala,GTM,2,1,2.8514388896180436,560.799999999999,560.8,560.8,0.05832101253291929,0.05832101253291929
Guatemala,GTM,3,2,2.9652740770944255,513.1999999999999,513.2,1074,0.10550827033289581,0.04718725779997652
Guatemala,GTM,4,3,4.641522622520227,456.20000000000056,456.2,1530.2,0.14594843027951887,0.04044015994662307
Guatemala,GTM,5,4,2.9960357745473813,753.2999999999977,753.3,2283.5,0.20482642270570303,0.05887799242618416
Guatemala,GTM,6,5,1.9172108364188347,1221.099999999998,1221.1,3504.6,0.29169495254774347,0.08686852984204045
Guatemala,GTM,7,6,0.9136912267631224,2134.999999999999,2135,5639.6,0.3946710022100952,0.10297604966235173
Guatemala,GTM,8,7,0.8243293399798025,3104.6000000000054,3104.6,8744.2,0.5304769706044687,0.13580596839437348
Guatemala,GTM,9,8,0.6483077608938193,3303.700000000002,3303.7,12047.9,0.6469962156500846,0.11651924504561592
Guatemala,GTM,10,9,0.6666072063282846,3335.6000000000204,3335.6,15383.5,0.7674645331173157,0.12046831746723106
Guatemala,GTM,11,10,0.6628464497884786,2541.899999999995,2541.9,17925.4,0.8620199500516718,0.09455541693435605
Guatemala,GTM,12,11,0.9470917122522986,1625.200000000002,1625.2,19550.6,0.9464048839730589,0.08438493392138711
Guatemala,GTM,1,12,0.6888370411165496,1245.9999999999977,1246,20796.6,1,0.053595116026941156
Honduras,HND,1,1,1.52100777717787,2014.999999999996,2015,2015,0.06655793581761184,0.06655793581761184
Honduras,HND,2,2,1.9491038673635892,1598.2727272727304,1598.2727272727273,3613.2727272727275,0.11811689472069217,0.05155895890308033
Honduras,HND,3,3,2.4846694074617206,1640.5454545454484,1640.5454545454545,5253.818181818182,0.16966666596869806,0.051549771248005895
Honduras,HND,4,4,1.4748359336976085,1954.000000000008,1954,7207.818181818182,0.22501957335855943,0.05535290738986136
Honduras,HND,5,5,1.2279610460381634,3105.363636363643,3105.3636363636365,10313.181818181818,0.29941889458892806,0.07439932123036862
Honduras,HND,6,6,0.9345684201859679,5904.090909090903,5904.090909090909,16217.272727272728,0.41453498730667104,0.11511609271774298
Honduras,HND,7,7,0.6081382505555388,9242.181818181874,9242.181818181818,25459.454545454544,0.5409275200726696,0.12639253276599866
Honduras,HND,8,8,0.6466005146522609,7613.909090909131,7613.909090909091,33073.36363636364,0.650737735896393,0.10981021582372336
Honduras,HND,9,9,0.8253095416812354,5294.18181818183,5294.181818181818,38367.545454545456,0.7422499008524593,0.09151216495606632
Honduras,HND,10,10,0.9740561659565641,4662.272727272732,4662.272727272727,43029.818181818184,0.8413833212169282,0.09913342036446877
Honduras,HND,11,11,1.2600779789607839,3470.6363636363617,3470.6363636363635,46500.454545454544,0.9323923820619896,0.09100906084506145
Honduras,HND,12,12,1.3049020825685846,2352.1818181818207,2352.181818181818,48852.63636363636,1,0.0676076179380104
Jamaica,JAM,5,1,262486.03912315157,24.499999999999993,24.5,24.5,0.026262530121081974,0.026262530121081974
Jamaica,JAM,6,2,0.6692633709051203,52.66666666666668,52.666666666666664,77.16666666666667,0.10014279681422436,0.07388026669314238
Jamaica,JAM,7,3,0.7229292941491579,66.00000000000003,66,143.16666666666666,0.17031020192108023,0.07016740510685589
Jamaica,JAM,8,4,0.36625907391554097,117.66666666666671,117.66666666666667,260.8333333333333,0.2164028234554817,0.046092621534401475
Jamaica,JAM,9,5,0.32857046397281064,392.83333333333366,392.8333333333333,653.6666666666666,0.3152422928736679,0.09883946941818617
Jamaica,JAM,10,6,0.39119482331550254,377.3333333333333,377.3333333333333,1031,0.41593387160344797,0.10069157872978006
Jamaica,JAM,11,7,0.28395501593302674,744.3333333333337,744.3333333333334,1775.3333333333333,0.5400219993410088,0.12408812773756085
